platform,category,product_url,review_date,avg_rating,review_count,neg_count,neg_ratio,defect_count,transaction_count,usability_count,fit_count,complaint_count,complaint_ratio
coupang,Beauty,https://www.coupang.com/vp/products/7829817637,2025-12-03,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8159208464,2025-12-07,5.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/7912980205,2025-12-05,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/7408477764,2025-06-03,2.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8208581994,2025-11-10,4.75,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7460195961,2025-09-01,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7043894170,2025-11-09,5.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/5449910666,2025-12-13,5.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5
coupang,Beauty,https://www.coupang.com/vp/products/8412019086,2025-05-29,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6834028802,2025-11-07,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/1900211684,2025-12-17,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7746018109,2025-09-25,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/5756717415,2023-05-03,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8955629051,2025-12-06,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6833697396,2025-11-16,5.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/8217045595,2025-10-31,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7260631021,2025-06-13,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7680541197,2025-11-24,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8888421140,2025-05-14,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8694511603,2025-11-04,5.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/7040999845,2025-11-30,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7702287490,2025-11-02,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/1499510676,2025-11-12,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7172733907,2024-08-10,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/247173412,2025-11-11,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6059316796,2025-02-01,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/18114848,2025-12-12,4.75,4,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.75
coupang,Beauty,https://www.coupang.com/vp/products/1984811871,2025-09-21,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6372122945,2025-08-20,5.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/7733051645,2025-12-10,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/1258148467,2025-01-14,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6094880396,2025-09-18,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/215491409,2025-05-20,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8849707735,2025-11-19,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7000889704,2025-10-21,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6596164185,2025-12-06,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/9153498127,2025-11-26,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6400519678,2025-12-15,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6776847464,2025-02-13,1.0,2,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5
coupang,Beauty,https://www.coupang.com/vp/products/197289,2025-12-22,4.67,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333
coupang,Beauty,https://www.coupang.com/vp/products/6717817953,2025-09-27,3.0,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/4577635015,2025-12-18,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8350762709,2025-12-08,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7950658321,2025-11-17,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/5842792525,2025-11-21,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8735174256,2025-08-04,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7099764962,2025-11-17,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7350259214,2025-05-23,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6760549929,2025-11-25,5.0,2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/8610886301,2025-12-02,4.2,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2
coupang,Beauty,https://www.coupang.com/vp/products/6532451303,2025-11-25,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8502038937,2025-12-22,4.83,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1667
coupang,Beauty,https://www.coupang.com/vp/products/7802426818,2025-09-27,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8729115745,2025-12-02,5.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/8264345744,2025-12-10,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7955780764,2025-11-18,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8773434933,2025-12-18,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/6069716359,2025-12-08,2.0,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6622326397,2023-12-05,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7709650606,2025-12-09,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/4577635015,2025-12-23,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8400504692,2025-08-11,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/4577635015,2025-12-20,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8465913862,2025-11-17,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7218821998,2025-10-23,3.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/7567666756,2025-12-09,5.0,4,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.5
coupang,Beauty,https://www.coupang.com/vp/products/6415249620,2025-11-24,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7217592741,2025-11-13,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8597305593,2025-11-25,5.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5
coupang,Beauty,https://www.coupang.com/vp/products/7792491847,2025-08-09,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/5709304397,2025-06-07,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/1140868950,2025-11-08,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7703552169,2024-09-23,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/4360051755,2025-10-23,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8610886301,2025-12-09,5.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/7681036862,2022-05-25,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7429920523,2025-12-15,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6157129534,2025-10-13,3.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/6806892955,2025-12-06,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/20954669,2025-12-22,5.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8983301517,2025-12-07,5.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/2063413,2025-10-23,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7802426818,2025-12-02,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7235255130,2024-08-13,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7225411623,2025-12-19,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8215940495,2024-10-15,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8337696517,2025-12-01,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7099764962,2025-12-15,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/2195737032,2025-12-14,4.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6094880396,2025-04-22,5.0,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5
coupang,Beauty,https://www.coupang.com/vp/products/5049175387,2025-10-08,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/5580421502,2025-10-15,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7093460342,2025-08-03,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/42877759,2025-12-17,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8717519625,2025-12-18,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8310262909,2025-11-14,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/96727001,2025-12-03,4.0,3,1.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7942503930,2025-09-26,5.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/6545825587,2025-03-26,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8400151185,2025-11-13,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7429920523,2025-11-05,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7093460342,2025-12-19,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8773434933,2025-12-08,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6269186524,2025-12-22,4.25,4,1.0,0.25,1.0,0.0,0.0,0.0,1.0,0.25
coupang,Beauty,https://www.coupang.com/vp/products/1921003591,2025-12-18,4.0,3,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.6667
coupang,Beauty,https://www.coupang.com/vp/products/7405989794,2025-11-13,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7515522688,2025-11-27,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8502406575,2025-12-10,5.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6197471340,2023-01-18,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7460195961,2025-07-21,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/5465004086,2025-08-22,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7440085093,2024-11-06,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/5079579477,2025-12-23,5.0,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333
coupang,Beauty,https://www.coupang.com/vp/products/6094880396,2025-06-17,1.0,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/247173412,2025-05-13,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/798145,2025-10-21,2.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/5079579477,2025-12-24,5.0,2,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/6109088365,2025-11-11,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/1103663915,2025-12-16,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/267196640,2025-05-16,5.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/1604824870,2025-12-07,5.0,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25
coupang,Beauty,https://www.coupang.com/vp/products/7800551639,2024-06-14,5.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/7320352409,2025-11-18,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8605093686,2025-12-06,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7988866251,2025-12-06,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6362267096,2025-12-09,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6155707773,2025-05-06,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7169787373,2025-12-12,5.0,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5
coupang,Beauty,https://www.coupang.com/vp/products/6197471340,2023-08-20,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8310262909,2025-10-16,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/6475063490,2025-09-05,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/168541980,2023-07-16,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8983301517,2025-10-14,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/6450991112,2025-12-06,5.0,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333
coupang,Beauty,https://www.coupang.com/vp/products/7950658321,2025-11-30,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8207761270,2025-12-18,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/1824243725,2025-12-07,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/1204611255,2025-10-25,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/6157129534,2024-03-14,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6530375725,2024-01-01,5.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/5267571298,2025-09-22,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/267196640,2025-07-22,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/5988970912,2024-02-02,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/2201441545,2025-11-10,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7677840315,2025-12-19,5.0,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25
coupang,Beauty,https://www.coupang.com/vp/products/7808083293,2025-09-01,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6838552098,2025-12-17,5.0,4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5
coupang,Beauty,https://www.coupang.com/vp/products/160542625,2025-12-24,4.33,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/5333668283,2025-08-19,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7941987392,2025-12-12,4.5,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5
coupang,Beauty,https://www.coupang.com/vp/products/8059631632,2025-12-11,2.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8904007015,2025-11-02,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/5374609571,2025-12-17,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7808083293,2025-11-17,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6537295,2025-07-24,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
coupang,Beauty,https://www.coupang.com/vp/products/7144144379,2025-12-16,4.8,5,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4
coupang,Beauty,https://www.coupang.com/vp/products/68411210,2025-08-01,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/1514354654,2025-11-15,2.0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/8012514815,2025-04-10,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8487458099,2025-11-30,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/7828594504,2025-12-03,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8489157748,2025-12-10,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7823424411,2025-12-16,4.0,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333
coupang,Beauty,https://www.coupang.com/vp/products/8213751769,2025-12-21,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7093460342,2025-04-30,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6806892955,2025-12-10,5.0,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5
coupang,Beauty,https://www.coupang.com/vp/products/6530375725,2024-05-05,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7335369490,2025-10-01,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/161409479,2025-09-15,5.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/267196640,2025-05-17,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6515859442,2025-12-22,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6509718155,2025-11-26,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/8248027642,2025-11-10,5.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/7440372748,2025-12-15,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6842222561,2025-11-21,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7950658321,2025-11-02,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/184630928,2025-12-19,4.5,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25
coupang,Beauty,https://www.coupang.com/vp/products/8393761607,2025-12-15,1.0,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/1370412023,2025-02-27,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7729774369,2025-09-27,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/6474867040,2025-09-20,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/339843973,2025-09-05,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7759483137,2025-09-19,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
coupang,Beauty,https://www.coupang.com/vp/products/7418734560,2025-12-15,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/5876661930,2025-11-17,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7148947280,2025-11-23,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/8643814713,2025-12-13,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Beauty,https://www.coupang.com/vp/products/7749225429,2025-12-16,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
