review_date,category,product_url,complaint_type,keyword,count,platform
2025-08-24,Pet,https://www.coupang.com/vp/products/188196514,defect,깨져,1,coupang
2025-08-24,Pet,https://www.coupang.com/vp/products/6135530106,transaction,교환,1,coupang
2025-08-24,Pet,https://www.coupang.com/vp/products/6135530106,transaction,반품,1,coupang
2025-08-24,Pet,https://www.coupang.com/vp/products/6135530106,transaction,환불,1,coupang
2025-08-24,Pet,https://www.coupang.com/vp/products/6297305147,defect,고장,1,coupang
2025-08-24,Pet,https://www.coupang.com/vp/products/6973797579,fit,설사,1,coupang
2025-08-24,Pet,https://www.coupang.com/vp/products/7028556095,fit,거부,1,coupang
2025-08-24,Pet,https://www.coupang.com/vp/products/7316201179,defect,새는,1,coupang
2025-08-24,Pet,https://www.coupang.com/vp/products/7316201179,fit,거부,1,coupang
2025-08-24,Pet,https://www.coupang.com/vp/products/7456136255,transaction,배송,1,coupang
2025-08-24,Pet,https://www.coupang.com/vp/products/7456136255,transaction,택배,1,coupang
2025-08-24,Pet,https://www.coupang.com/vp/products/7489887930,fit,안먹어,1,coupang
2025-08-24,Pet,https://www.coupang.com/vp/products/7489887930,fit,알러지,1,coupang
2025-08-24,Pet,https://www.coupang.com/vp/products/7489887930,transaction,배송,1,coupang
2025-08-24,Pet,https://www.coupang.com/vp/products/8101315985,fit,안먹어,1,coupang
2025-08-24,Pet,https://www.coupang.com/vp/products/8101315985,usability,어려워,1,coupang
2025-08-24,Pet,https://www.coupang.com/vp/products/8299680606,transaction,배송,1,coupang
2025-08-24,Pet,https://www.coupang.com/vp/products/8816830105,fit,설사,1,coupang
2025-08-24,Pet,https://www.coupang.com/vp/products/8826394168,fit,구토,1,coupang
2025-08-24,Toys,https://www.coupang.com/vp/products/1271013,fit,아파요,1,coupang
2025-08-24,Toys,https://www.coupang.com/vp/products/1271013,usability,복잡,1,coupang
2025-08-24,Toys,https://www.coupang.com/vp/products/1566946199,fit,알레르기,1,coupang
2025-08-24,Toys,https://www.coupang.com/vp/products/38212728,defect,하자,1,coupang
2025-08-24,Toys,https://www.coupang.com/vp/products/38212728,transaction,배송,1,coupang
2025-08-24,Toys,https://www.coupang.com/vp/products/38212728,usability,설명서,1,coupang
2025-08-24,Toys,https://www.coupang.com/vp/products/38212728,usability,어렵,1,coupang
2025-08-24,Toys,https://www.coupang.com/vp/products/4729832444,defect,빠짐,1,coupang
2025-08-24,Toys,https://www.coupang.com/vp/products/5010913531,defect,하자,1,coupang
2025-08-24,Toys,https://www.coupang.com/vp/products/5174059,fit,불편해요,1,coupang
2025-08-24,Toys,https://www.coupang.com/vp/products/7221423668,defect,하자,1,coupang
2025-08-24,Toys,https://www.coupang.com/vp/products/7890640962,fit,불편합니다,1,coupang
2025-08-24,Toys,https://www.coupang.com/vp/products/8190305383,defect,내구성,1,coupang
2025-08-24,Toys,https://www.coupang.com/vp/products/8190305383,defect,하자,1,coupang
2025-08-24,Toys,https://www.coupang.com/vp/products/8190305383,transaction,처리,1,coupang
2025-08-24,Toys,https://www.coupang.com/vp/products/8190305383,usability,연결,1,coupang
2025-08-24,Toys,https://www.coupang.com/vp/products/8364681945,defect,불량,1,coupang
2025-08-24,Toys,https://www.coupang.com/vp/products/8364681945,usability,설치,1,coupang
2025-08-24,Toys,https://www.coupang.com/vp/products/8438516328,transaction,배송,1,coupang
2025-08-24,Toys,https://www.coupang.com/vp/products/8485524117,usability,어플,1,coupang
2025-08-24,Toys,https://www.coupang.com/vp/products/8592987045,defect,터짐,1,coupang
2025-08-24,Toys,https://www.coupang.com/vp/products/99704526,usability,어렵,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/1662710143,transaction,환불,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/2173446468,transaction,배송,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/4569859425,transaction,배송,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/4569859425,usability,조작,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/5294190760,usability,설명서,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/5525762964,defect,고장,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/5525762964,fit,불편하다,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/5525762964,transaction,배송,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/5525762964,usability,호환,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/6438817905,fit,거부,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/6438817905,usability,사용법,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8135304940,usability,설치,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8202565947,defect,고장,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8202565947,usability,설명서,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8202565947,usability,설치,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8202565947,usability,어렵,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8202565947,usability,호환,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8415494489,defect,고장,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8415494489,usability,업데이트,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8449940142,defect,샘,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8474213868,defect,고장,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8474213868,usability,설명서,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8474213868,usability,연결,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8544765276,transaction,배송,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8548561064,transaction,배송,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8548561064,usability,설치,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8549491133,usability,연결,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8550761049,defect,하자,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8741255794,transaction,배송,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8741255794,usability,설명서,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8741255794,usability,설치,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8741255794,usability,소음,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8741255794,usability,연결,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8741255794,usability,호환,2,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8741255794,usability,호환이 안,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8844194359,usability,블루투스,2,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8844194359,usability,연결,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8936379969,usability,설치,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8936379969,usability,어렵,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8936379969,usability,연결,1,coupang
2025-08-25,Appliances,https://www.coupang.com/vp/products/8936379969,usability,작동법,1,coupang
2025-08-25,Baby,https://www.coupang.com/vp/products/186444898,transaction,배송,1,coupang
2025-08-25,Baby,https://www.coupang.com/vp/products/5165057402,transaction,다른 상품,1,coupang
2025-08-25,Baby,https://www.coupang.com/vp/products/6135663150,fit,거부,1,coupang
2025-08-25,Baby,https://www.coupang.com/vp/products/6867229333,defect,내구성,1,coupang
2025-08-25,Baby,https://www.coupang.com/vp/products/6867229333,usability,조작,1,coupang
2025-08-25,Baby,https://www.coupang.com/vp/products/7043423180,transaction,처리,1,coupang
2025-08-25,Baby,https://www.coupang.com/vp/products/7109369393,defect,내구성,1,coupang
2025-08-25,Baby,https://www.coupang.com/vp/products/7826383472,fit,거부,1,coupang
2025-08-25,Baby,https://www.coupang.com/vp/products/7865889636,fit,거부,1,coupang
2025-08-25,Baby,https://www.coupang.com/vp/products/7865889636,usability,어렵,1,coupang
2025-08-25,Baby,https://www.coupang.com/vp/products/8040129152,defect,고장,1,coupang
2025-08-25,Baby,https://www.coupang.com/vp/products/8040129152,usability,설치,1,coupang
2025-08-25,Baby,https://www.coupang.com/vp/products/8291762220,defect,기스,1,coupang
2025-08-25,Baby,https://www.coupang.com/vp/products/8291762220,defect,새는,1,coupang
2025-08-25,Baby,https://www.coupang.com/vp/products/8291762220,fit,가려워,1,coupang
2025-08-25,Baby,https://www.coupang.com/vp/products/8314999035,transaction,배송,1,coupang
2025-08-25,Baby,https://www.coupang.com/vp/products/8384504681,fit,거부,1,coupang
2025-08-25,Baby,https://www.coupang.com/vp/products/8668948251,usability,소음,1,coupang
2025-08-25,Baby,https://www.coupang.com/vp/products/8757252802,fit,거부,1,coupang
2025-08-25,Baby,https://www.coupang.com/vp/products/9192838442,usability,소음,1,coupang
2025-08-25,Beauty,https://www.coupang.com/vp/products/2032659522,fit,따가움,1,coupang
2025-08-25,Beauty,https://www.coupang.com/vp/products/5465004125,defect,가루날림,1,coupang
2025-08-25,Beauty,https://www.coupang.com/vp/products/5492824164,transaction,배송,1,coupang
2025-08-25,Beauty,https://www.coupang.com/vp/products/5842792525,defect,변색,1,coupang
2025-08-25,Beauty,https://www.coupang.com/vp/products/6155707773,defect,하자,1,coupang
2025-08-25,Beauty,https://www.coupang.com/vp/products/6155707773,transaction,배송,1,coupang
2025-08-25,Beauty,https://www.coupang.com/vp/products/6367653669,defect,고장,1,coupang
2025-08-25,Beauty,https://www.coupang.com/vp/products/6367653669,defect,하자,1,coupang
2025-08-25,Beauty,https://www.coupang.com/vp/products/6367653669,transaction,배송,1,coupang
2025-08-25,Beauty,https://www.coupang.com/vp/products/7099764962,transaction,배송,1,coupang
2025-08-25,Beauty,https://www.coupang.com/vp/products/7260631021,transaction,상담,1,coupang
2025-08-25,Beauty,https://www.coupang.com/vp/products/7279716068,defect,뭉침,1,coupang
2025-08-25,Beauty,https://www.coupang.com/vp/products/7279716068,transaction,배송,1,coupang
2025-08-25,Beauty,https://www.coupang.com/vp/products/7460195961,defect,불량,1,coupang
2025-08-25,Beauty,https://www.coupang.com/vp/products/7680541197,usability,호환,1,coupang
2025-08-25,Beauty,https://www.coupang.com/vp/products/7680541197,usability,호환성,1,coupang
2025-08-25,Beauty,https://www.coupang.com/vp/products/8213903891,defect,하자,1,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/12424397,defect,뭉쳐,1,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/12424397,fit,거부,1,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/2038511811,fit,안먹어,1,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/4610026129,usability,설치,1,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/5177488573,fit,통증,1,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/6143402410,defect,하자,1,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/6143402410,fit,알레르기,1,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/6143402410,transaction,배송,1,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/6335043026,defect,부서져,1,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/7290324907,transaction,반품,2,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/7290324907,transaction,배송,1,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/7290324907,transaction,오배송,1,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/7290324907,transaction,처리,1,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/7290324907,transaction,택배,1,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/7975593558,transaction,반품,1,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/8327402204,fit,안먹어,1,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/8542454260,fit,거부,1,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/8542454260,fit,알러지,1,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/8561142752,fit,안 먹어,1,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/8674824942,usability,설치,1,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/8750410157,fit,거부,1,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/8750410157,fit,구토,1,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/8750410157,fit,맞지 않,1,coupang
2025-08-25,Pet,https://www.coupang.com/vp/products/8771490253,fit,거부,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/1149865701,defect,내구성,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/1149865701,defect,불량,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/1149865701,transaction,배송,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/1149865701,usability,어렵,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/1745429,defect,하자,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/1745429,usability,복잡,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/18224645,defect,부러져,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/322744880,transaction,교환,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/322744880,transaction,배송,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/324148279,defect,고장,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/324148279,defect,터져,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/324148279,transaction,반품,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/5010913531,defect,내구성,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/5010913531,transaction,처리,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/5225488641,fit,불편하다,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/6082161194,defect,하자,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/6480712101,transaction,배송,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/7227706208,transaction,배송,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/7309462,defect,내구성,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/7309462,defect,하자,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/7475571185,usability,설명서,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/7643837532,fit,사이즈가 작,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/7791839782,usability,설명서,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/8015953604,defect,불량,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/8015953604,defect,파손,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/8015953604,transaction,배송,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/8040129152,defect,고장,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/8040129152,usability,설치,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/8060303901,usability,어렵,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/8291061124,transaction,배송,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/8397173244,usability,조작,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/8463086583,usability,어렵,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/8486025810,defect,찢어져,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/8486025810,defect,터져,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/8486025810,transaction,교환,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/8486025810,transaction,반품,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/8486025810,transaction,배송,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/8529993,defect,하자,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/8788374976,defect,기스,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/8788374976,defect,스크래치,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/8788374976,defect,흠집,1,coupang
2025-08-25,Toys,https://www.coupang.com/vp/products/99704526,defect,고장,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/1785676585,transaction,배송,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/2374357648,transaction,배송,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/2374357648,usability,설치,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/2374357648,usability,소음,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/4569859425,defect,내구성,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/4569859425,transaction,배송,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/4751384906,fit,너무 불편,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/4751384906,usability,설치,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/4751384906,usability,연결,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/4751384906,usability,조작,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/4751384906,usability,호환,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/5294190760,usability,조작,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/6147110245,defect,깨져,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/6690074465,defect,내구성,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/6690074465,usability,드라이버,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/6690074465,usability,연결,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/6690074465,usability,호환,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/6690074465,usability,호환성,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/7368686380,usability,뜨거워,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/7368686380,usability,소음,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/7578527144,usability,어렵,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/7735827135,defect,불량,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/7735827135,defect,하자,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/7735827135,transaction,고객센터,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/7735827135,transaction,교환,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/7735827135,transaction,반품,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/7735827135,transaction,배송,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/7735827135,transaction,처리,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/7735827135,transaction,취소,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/7735827135,transaction,택배,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/7735827135,transaction,환불,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/7735827135,usability,앱,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/7812334228,usability,소음,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/7812334228,usability,어려워,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/7849671580,usability,설명서,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/7849671580,usability,설치,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/7849671580,usability,어렵,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/7849671580,usability,연결,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/8474213868,usability,소음,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/8491401730,fit,아파서,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/8491401730,usability,어려워,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/8548561064,usability,설치,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/8701059020,fit,통증,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/8815941784,fit,트러블,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/8887109076,transaction,배송,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/8918283663,usability,소음,1,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/8965838314,usability,발열,3,coupang
2025-08-26,Appliances,https://www.coupang.com/vp/products/8965838314,usability,소음,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/105775656,fit,알레르기,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/161743264,defect,고장,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/161743264,defect,불량,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/161743264,transaction,교환,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/161743264,transaction,반품,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/198139,usability,설치,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/324148279,defect,새는,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/324148279,usability,작동법,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/43274577,fit,통증,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/5158940091,defect,스크래치,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/5158940091,defect,파손,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/5158940091,usability,설치,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/5795912645,usability,조작,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/6360984075,defect,내구성,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/6360984075,usability,어렵,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/6360984075,usability,호환,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/6360984075,usability,호환성,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/6629444917,fit,맞지 않,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/6774221798,usability,연결,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/7742544681,defect,내구성,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/7742544681,usability,설치,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/8040129152,defect,고장,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/8040129152,defect,불량,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/8057158272,defect,부러져,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/8057158272,defect,하자,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/8291762220,defect,기스,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/8586370707,defect,내구성,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/8586370707,defect,샘,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/8586370707,defect,터져,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/8750588985,usability,설치,1,coupang
2025-08-26,Baby,https://www.coupang.com/vp/products/9930927,fit,거부,1,coupang
2025-08-26,Beauty,https://www.coupang.com/vp/products/1514354654,fit,자극이 심,1,coupang
2025-08-26,Beauty,https://www.coupang.com/vp/products/1658203102,fit,따가움,1,coupang
2025-08-26,Beauty,https://www.coupang.com/vp/products/1658203102,fit,발진,1,coupang
2025-08-26,Beauty,https://www.coupang.com/vp/products/1658203102,fit,트러블,1,coupang
2025-08-26,Beauty,https://www.coupang.com/vp/products/1658203102,fit,피부 자극,1,coupang
2025-08-26,Beauty,https://www.coupang.com/vp/products/2032659726,fit,트러블,1,coupang
2025-08-26,Beauty,https://www.coupang.com/vp/products/2063413,usability,어렵,1,coupang
2025-08-26,Beauty,https://www.coupang.com/vp/products/4880518173,transaction,택배,1,coupang
2025-08-26,Beauty,https://www.coupang.com/vp/products/8213903891,defect,뭉쳐,1,coupang
2025-08-26,Beauty,https://www.coupang.com/vp/products/9182533919,fit,트러블,1,coupang
2025-08-26,Pet,https://www.coupang.com/vp/products/119335,transaction,배송,1,coupang
2025-08-26,Pet,https://www.coupang.com/vp/products/1589053765,transaction,반품,1,coupang
2025-08-26,Pet,https://www.coupang.com/vp/products/1690187108,fit,알레르기,1,coupang
2025-08-26,Pet,https://www.coupang.com/vp/products/169660439,fit,거부,1,coupang
2025-08-26,Pet,https://www.coupang.com/vp/products/321812348,fit,거부,1,coupang
2025-08-26,Pet,https://www.coupang.com/vp/products/5346340118,fit,안먹어,1,coupang
2025-08-26,Pet,https://www.coupang.com/vp/products/6614773529,fit,트러블,1,coupang
2025-08-26,Pet,https://www.coupang.com/vp/products/6614773529,fit,피부 트러블,1,coupang
2025-08-26,Pet,https://www.coupang.com/vp/products/6617397,fit,설사,1,coupang
2025-08-26,Pet,https://www.coupang.com/vp/products/7730281801,defect,하자,1,coupang
2025-08-26,Pet,https://www.coupang.com/vp/products/7730281801,fit,거부,1,coupang
2025-08-26,Pet,https://www.coupang.com/vp/products/7851778416,fit,안먹어,1,coupang
2025-08-26,Pet,https://www.coupang.com/vp/products/7885272440,defect,찢어짐,1,coupang
2025-08-26,Pet,https://www.coupang.com/vp/products/8087500870,defect,하자,1,coupang
2025-08-26,Pet,https://www.coupang.com/vp/products/8087500870,fit,거부,1,coupang
2025-08-26,Pet,https://www.coupang.com/vp/products/8542454260,fit,거부,1,coupang
2025-08-26,Pet,https://www.coupang.com/vp/products/98258417,usability,설치,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/1149929783,transaction,배송,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/1149929783,usability,어렵,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/1271013,transaction,배송,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/1445921130,defect,내구성,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/1445921130,usability,연결,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/1445921130,usability,호환,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/156400169,usability,어렵,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/1727863916,transaction,교환,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/18224645,usability,어렵,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/19388084,usability,소음,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/2000190987,transaction,배송,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/2000190987,transaction,택배,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/230775742,transaction,배송,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/324148279,defect,새는,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/324148279,usability,작동법,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/7166217454,transaction,택배,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/8003367592,transaction,배송,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/8040129152,defect,고장,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/8040129152,defect,불량,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/8057158272,defect,부러져,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/8057158272,defect,하자,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/8151199326,defect,터져,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/8508722589,fit,맞지 않,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/8843995941,defect,새는,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/8869973782,transaction,배송,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/9469828,defect,하자,1,coupang
